ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-07-27,136.240540731843,281.68983136845253,391.19958025014597,135.7152932580755,136.7768208986224,198.98325045275277,198.98325045275277,198.98325045275277,80.00769931666667,80.00769931666667,80.00769931666667,3.0617483830546695,3.0617483830546695,3.0617483830546695,115.91380275303145,115.91380275303145,115.91380275303145,0.0,0.0,0.0,335.22379118459577
2021-07-28,136.2419240566478,273.3928431568327,381.2173830470315,135.71502825457114,136.7800334107622,191.6809076480715,191.6809076480715,191.6809076480715,80.00769931666667,80.00769931666667,80.00769931666667,-2.29301705175042,-2.29301705175042,-2.29301705175042,113.96622538315525,113.96622538315525,113.96622538315525,0.0,0.0,0.0,327.92283170471933
2021-07-29,136.2433073814526,274.12310495766155,383.19886418780226,135.71476325106673,136.78321568566406,191.9770175046094,191.9770175046094,191.9770175046094,80.00769931666667,80.00769931666667,80.00769931666667,-0.09126476416918873,-0.09126476416918873,-0.09126476416918873,112.06058295211191,112.06058295211191,112.06058295211191,0.0,0.0,0.0,328.22032488606203
2021-07-30,136.24469070625742,272.6646797942057,376.6955105377192,135.7145091877302,136.78639796056592,187.2818982264097,187.2818982264097,187.2818982264097,80.00769931666667,80.00769931666667,80.00769931666667,-2.939528388828842,-2.939528388828842,-2.939528388828842,110.21372729857185,110.21372729857185,110.21372729857185,0.0,0.0,0.0,323.5265889326671
2021-07-31,136.24607403106222,264.9894222328447,378.86574094679116,135.7143158418745,136.78958023546778,186.52004755027696,186.52004755027696,186.52004755027696,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704620447,-1.9278659704620447,-1.9278659704620447,108.44021420407235,108.44021420407235,108.44021420407235,0.0,0.0,0.0,322.7661215813392
2021-08-01,136.24745735586703,267.9629287088161,378.52524162451914,135.71412249601883,136.7926511968034,188.2197199631258,188.2197199631258,188.2197199631258,80.00769931666667,80.00769931666667,80.00769931666667,1.4601029001202708,1.4601029001202708,1.4601029001202708,106.75191774633888,106.75191774633888,106.75191774633888,0.0,0.0,0.0,324.46717731899287
2021-08-02,136.24884068067183,265.7172777247125,379.30864044214877,135.71372320302123,136.79554354620043,187.89524484662417,187.89524484662417,187.89524484662417,80.00769931666667,80.00769931666667,80.00769931666667,2.729824892039425,2.729824892039425,2.729824892039425,105.15772063791809,105.15772063791809,105.15772063791809,0.0,0.0,0.0,324.144085527296
2021-08-03,136.25022400547664,265.67793998319695,380.08147595950965,135.7133161024911,136.79863870337505,186.7327368274079,186.7327368274079,186.7327368274079,80.00769931666667,80.00769931666667,80.00769931666667,3.06174838304913,3.06174838304913,3.06174838304913,103.66328912769211,103.66328912769211,103.66328912769211,0.0,0.0,0.0,322.98296083288454
2021-08-04,136.25160733028144,266.4442964808295,376.9618618244563,135.71294395214187,136.80143753320684,179.98562086472336,179.98562086472336,179.98562086472336,80.00769931666667,80.00769931666667,80.00769931666667,-2.2930170517513253,-2.2930170517513253,-2.2930170517513253,102.270938599808,102.270938599808,102.270938599808,0.0,0.0,0.0,316.23722819500483
2021-08-05,136.25299065508625,262.96002893917455,371.41805381841823,135.71257180179265,136.80428856879692,180.89602795076436,180.89602795076436,180.89602795076436,80.00769931666667,80.00769931666667,80.00769931666667,-0.0912647641655264,-0.0912647641655264,-0.0912647641655264,100.97959339826325,100.97959339826325,100.97959339826325,0.0,0.0,0.0,317.14901860585064
2021-08-06,136.25437397989106,257.61626961195327,369.6020834926515,135.7121996514434,136.80717342370468,176.8530126390009,176.8530126390009,176.8530126390009,80.00769931666667,80.00769931666667,80.00769931666667,-2.939528388827724,-2.939528388827724,-2.939528388827724,99.78484171116195,99.78484171116195,99.78484171116195,0.0,0.0,0.0,313.10738661889195
2021-08-07,136.25575730469586,261.2593239896009,368.41922110254677,135.71248019136084,136.8101452042359,176.75891698953737,176.75891698953737,176.75891698953737,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704734276,-1.9278659704734276,-1.9278659704734276,98.67908364334411,98.67908364334411,98.67908364334411,0.0,0.0,0.0,313.01467429423326
2021-08-08,136.25714062950067,262.2300123492676,371.7750808927674,135.7132502775313,136.81281264552024,179.11957018371413,179.11957018371413,179.11957018371413,80.00769931666667,80.00769931666667,80.00769931666667,1.4601029001255428,1.4601029001255428,1.4601029001255428,97.65176796692191,97.65176796692191,97.65176796692191,0.0,0.0,0.0,315.3767108132148
2021-08-09,136.25852395430547,261.942971167182,369.94409215088564,135.71298916573969,136.81571416269506,179.42723474971518,179.42723474971518,179.42723474971518,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920456682,2.7298248920456682,2.7298248920456682,96.68971054100284,96.68971054100284,96.68971054100284,0.0,0.0,0.0,315.68575870402066
2021-08-10,136.25990727911028,262.22443246873286,368.97141369340505,135.7127280539481,136.81861567986985,178.8469328043705,178.8469328043705,178.8469328043705,80.00769931666667,80.00769931666667,80.00769931666667,3.061748383060895,3.061748383060895,3.061748383060895,95.77748510464292,95.77748510464292,95.77748510464292,0.0,0.0,0.0,315.1068400834808
2021-08-11,136.26129060391509,257.3776931340225,363.7927796561081,135.7124669421565,136.82151719704467,172.61255739950886,172.61255739950886,172.61255739950886,80.00769931666667,80.00769931666667,80.00769931666667,-2.293017051752726,-2.293017051752726,-2.293017051752726,94.8978751345949,94.8978751345949,94.8978751345949,0.0,0.0,0.0,308.873848003424
2021-08-12,136.2626739287199,260.46819890037693,369.5367911823331,135.7122058303649,136.8244187142195,173.94880833065986,173.94880833065986,173.94880833065986,80.00769931666667,80.00769931666667,80.00769931666667,-0.09126476416681747,-0.09126476416681747,-0.09126476416681747,94.03237377816001,94.03237377816001,94.03237377816001,0.0,0.0,0.0,310.21148225937975
2021-08-13,136.2640572535247,249.8873230520689,363.45560153238625,135.71192966611287,136.82732023139428,170.22988849414406,170.22988849414406,170.22988849414406,80.00769931666667,80.00769931666667,80.00769931666667,-2.9395283888266044,-2.9395283888266044,-2.9395283888266044,93.16171756630399,93.16171756630399,93.16171756630399,0.0,0.0,0.0,306.49394574766876
2021-08-14,136.2654405783295,248.8487146302227,361.89669130162946,135.71163844940037,136.8302217485691,170.34627206557127,170.34627206557127,170.34627206557127,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704643382,-1.9278659704643382,-1.9278659704643382,92.26643871936895,92.26643871936895,92.26643871936895,0.0,0.0,0.0,306.6117126439008
2021-08-15,136.2668239031343,253.0255811891237,358.0847939786013,135.71141565403923,136.83312326574392,172.79522261619923,172.79522261619923,172.79522261619923,80.00769931666667,80.00769931666667,80.00769931666667,1.4601029001143357,1.4601029001143357,1.4601029001143357,91.32742039941824,91.32742039941824,91.32742039941824,0.0,0.0,0.0,309.06204651933353
2021-08-16,136.26820722793912,255.91372188077258,364.14541630911197,135.71122230818355,136.8360247829187,173.06396345947473,173.06396345947473,173.06396345947473,80.00769931666667,80.00769931666667,80.00769931666667,2.729824892051912,2.729824892051912,2.729824892051912,90.32643925075615,90.32643925075615,90.32643925075615,0.0,0.0,0.0,309.33217068741385
2021-08-17,136.26959055274392,254.9975445384192,359.0953341013087,135.71102896232787,136.83892630009353,172.31612770117502,172.31612770117502,172.31612770117502,80.00769931666667,80.00769931666667,80.00769931666667,3.061748383059414,3.061748383059414,3.061748383059414,89.24668000144894,89.24668000144894,89.24668000144894,0.0,0.0,0.0,308.5857182539189
2021-08-18,136.27097387754873,245.99555794418433,354.27188537283257,135.7108356164722,136.84182781726835,165.78789002324288,165.78789002324288,165.78789002324288,80.00769931666667,80.00769931666667,80.00769931666667,-2.293017051747033,-2.293017051747033,-2.293017051747033,88.07320775832322,88.07320775832322,88.07320775832322,0.0,0.0,0.0,302.0588639007916
2021-08-19,136.27235720235353,246.22946060601416,359.5603625255205,135.7106422706165,136.84472933444314,166.70981944312956,166.70981944312956,166.70981944312956,80.00769931666667,80.00769931666667,80.00769931666667,-0.0912647641681087,-0.0912647641681087,-0.0912647641681087,86.793384890631,86.793384890631,86.793384890631,0.0,0.0,0.0,302.9821766454831
2021-08-20,136.27374052715834,243.39435682158162,350.97020062974167,135.7104489247608,136.84758303000388,162.46539195184363,162.46539195184363,162.46539195184363,80.00769931666667,80.00769931666667,80.00769931666667,-2.9395283888339154,-2.9395283888339154,-2.9395283888339154,85.39722102401089,85.39722102401089,85.39722102401089,0.0,0.0,0.0,298.73913247900197
2021-08-21,136.27512385196314,243.51036289298472,355.0572961557993,135.70978475706855,136.85041172963568,161.95747995536956,161.95747995536956,161.95747995536956,80.00769931666667,80.00769931666667,80.00769931666667,-1.9278659704720031,-1.9278659704720031,-1.9278659704720031,83.87764660917492,83.87764660917492,83.87764660917492,0.0,0.0,0.0,298.2326038073327
2021-08-22,136.27650717676795,245.6064469318877,357.2669424658416,135.70896063321854,136.85332986600164,163.69850494899026,163.69850494899026,163.69850494899026,80.00769931666667,80.00769931666667,80.00769931666667,1.4601029001095933,1.4601029001095933,1.4601029001095933,82.23070273221398,82.23070273221398,82.23070273221398,0.0,0.0,0.0,299.9750121257582
2021-08-23,136.27789050157276,240.40280974890265,353.5684171435,135.70815611956868,136.8563371309995,163.19316644001142,163.19316644001142,163.19316644001142,80.00769931666667,80.00769931666667,80.00769931666667,2.7298248920503445,2.7298248920503445,2.7298248920503445,80.45564223129442,80.45564223129442,80.45564223129442,0.0,0.0,0.0,299.47105694158415
2021-08-24,136.27927382637756,240.19117256631557,351.1381016493837,135.70889176981368,136.85934439599737,161.6243874090085,161.6243874090085,161.6243874090085,80.00769931666667,80.00769931666667,80.00769931666667,3.061748383057933,3.061748383057933,3.061748383057933,78.55493970928391,78.55493970928391,78.55493970928391,0.0,0.0,0.0,297.90366123538604
