ds,y
2016-08-20,255.41666666666666
2016-08-21,176.83333333333334
2016-08-22,294.125
2016-08-23,299.875
2016-08-24,291.3333333333333
2016-08-25,209.45833333333334
2016-08-26,261.9166666666667
2016-08-27,261.625
2016-08-28,275.8333333333333
2016-08-29,268.625
2016-08-30,200.79166666666666
2016-08-31,212.375
2016-09-01,116.70833333333333
2016-09-02,250.5
2016-09-03,177.66666666666666
2016-09-04,252.16666666666666
2016-09-05,207.58333333333334
2016-09-06,141.08333333333334
2016-09-07,212.375
2016-09-08,235.33333333333334
2016-09-09,188.95833333333334
2016-09-10,209.54166666666666
2016-09-11,205.75
2016-09-12,262.0416666666667
2016-09-13,230.16666666666666
2016-09-14,247.375
2016-09-15,249.54166666666666
2016-09-16,242.20833333333334
2016-09-17,205.33333333333334
2016-09-18,126.29166666666667
2016-09-19,65.66666666666667
2016-09-20,164.875
2016-09-21,188.41666666666666
2016-09-22,235.45833333333334
2016-09-23,224.41666666666666
2016-09-24,139.16666666666666
2016-09-25,238.04166666666666
2016-09-26,176.08333333333334
2016-09-27,181.66666666666666
2016-09-28,94.625
2016-09-29,47.625
2016-09-30,48.458333333333336
2016-10-01,58.125
2016-10-02,65.16666666666667
2016-10-03,145.83333333333334
2016-10-04,83.66666666666667
2016-10-05,211.29166666666666
2016-10-06,202.5
2016-10-07,206.66666666666666
2016-10-08,65.41666666666667
2016-10-09,72.29166666666667
2016-10-10,210.375
2016-10-11,202.375
2016-10-12,181.70833333333334
2016-10-13,107.91666666666667
2016-10-14,197.125
2016-10-15,194.375
2016-10-16,169.54166666666666
2016-10-17,162.5
2016-10-18,176.16666666666666
2016-10-19,162.70833333333334
2016-10-20,113.45833333333333
2016-10-21,120.625
2016-10-22,36.916666666666664
2016-10-23,140.04166666666666
2016-10-24,130.75
2016-10-25,95.91666666666667
2016-10-26,150.79166666666666
2016-10-27,26.708333333333332
2016-10-28,133.16666666666666
2016-10-29,135.33333333333334
2016-10-30,131.25
2016-10-31,161.54166666666666
2016-11-01,148.33333333333334
2016-11-02,138.875
2016-11-03,75.33333333333333
2016-11-04,153.54166666666666
2016-11-05,147.33333333333334
2016-11-06,139.16666666666666
2016-11-07,147.125
2016-11-08,141.41666666666666
2016-11-09,22.291666666666668
2016-11-10,140.0
2016-11-11,135.75
2016-11-12,141.41666666666666
2016-11-13,139.625
2016-11-14,114.375
2016-11-15,90.375
2016-11-16,102.125
2016-11-17,127.375
2016-11-18,128.125
2016-11-19,124.95833333333333
2016-11-20,63.583333333333336
2016-11-21,54.958333333333336
2016-11-22,106.41666666666667
2016-11-23,127.0
2016-11-24,40.875
2016-11-25,41.833333333333336
2016-11-26,67.58333333333333
2016-11-27,95.20833333333333
2016-11-28,114.54166666666667
2016-11-29,9.958333333333334
2016-11-30,14.166666666666666
2016-12-01,70.20833333333333
2016-12-02,112.29166666666667
2016-12-03,70.0
2016-12-04,105.04166666666667
2016-12-05,89.91666666666667
2016-12-06,36.958333333333336
2016-12-07,50.041666666666664
2016-12-08,51.375
2016-12-09,66.125
2016-12-10,80.41666666666667
2016-12-11,49.541666666666664
2016-12-12,34.5
2016-12-13,87.125
2016-12-14,104.95833333333333
2016-12-15,81.66666666666667
2016-12-16,94.83333333333333
2016-12-17,30.125
2016-12-18,31.458333333333332
2016-12-19,110.79166666666667
2016-12-20,110.95833333333333
2016-12-21,72.625
2016-12-22,80.08333333333333
2016-12-23,98.83333333333333
2016-12-24,31.833333333333332
2016-12-25,107.125
2016-12-26,70.0
2016-12-27,64.625
2016-12-28,61.125
2016-12-29,6.833333333333333
2016-12-30,68.83333333333333
2016-12-31,107.08333333333333
2017-01-01,110.66666666666667
2017-01-02,19.333333333333332
2017-01-03,38.791666666666664
2017-01-04,80.625
2017-01-05,67.45833333333333
2017-01-06,100.83333333333333
2017-01-07,24.291666666666668
2017-01-08,109.75
2017-01-09,82.20833333333333
2017-01-10,73.0
2017-01-11,89.625
2017-01-12,75.91666666666667
2017-01-13,110.83333333333333
2017-01-14,40.708333333333336
2017-01-15,115.875
2017-01-16,116.16666666666667
2017-01-17,38.083333333333336
2017-01-18,26.583333333333332
2017-01-19,55.375
2017-01-20,43.791666666666664
2017-01-21,55.458333333333336
2017-01-22,37.125
2017-01-23,14.333333333333334
2017-01-24,45.625
2017-01-25,117.75
2017-01-26,97.95833333333333
2017-01-27,60.083333333333336
2017-01-28,42.041666666666664
2017-01-29,116.58333333333333
2017-01-30,111.04166666666667
2017-01-31,22.291666666666668
2017-02-01,80.625
2017-02-02,122.16666666666667
2017-02-03,93.54166666666667
2017-02-04,158.70833333333334
2017-02-05,63.333333333333336
2017-02-06,154.91666666666666
2017-02-07,30.75
2017-02-08,135.5
2017-02-09,99.54166666666667
2017-02-10,158.66666666666666
2017-02-11,113.54166666666667
2017-02-12,17.833333333333332
2017-02-13,101.625
2017-02-14,131.58333333333334
2017-02-15,96.875
2017-02-16,139.0
2017-02-17,180.83333333333334
2017-02-18,172.58333333333334
2017-02-19,148.75
2017-02-20,188.16666666666666
2017-02-21,147.125
2017-02-22,110.375
2017-02-23,137.66666666666666
2017-02-24,180.5
2017-02-25,149.125
2017-02-26,150.375
2017-02-27,139.04166666666666
2017-02-28,159.41666666666666
2017-03-01,83.66666666666667
2017-03-02,212.91666666666666
2017-03-03,143.25
2017-03-04,167.70833333333334
2017-03-05,226.95833333333334
2017-03-06,167.29166666666666
2017-03-07,88.54166666666667
2017-03-08,194.79166666666666
2017-03-09,222.08333333333334
2017-03-10,107.70833333333333
2017-03-11,197.83333333333334
2017-03-12,198.79166666666666
2017-03-13,235.5
2017-03-14,120.66666666666667
2017-03-15,164.20833333333334
2017-03-16,254.58333333333334
2017-03-17,238.91666666666666
2017-03-18,52.416666666666664
2017-03-19,239.20833333333334
2017-03-20,242.33333333333334
2017-03-21,187.45833333333334
2017-03-22,267.5416666666667
2017-03-23,265.2916666666667
2017-03-24,158.95833333333334
2017-03-25,53.166666666666664
2017-03-26,56.125
2017-03-27,82.5
2017-03-28,66.29166666666667
2017-03-29,263.5833333333333
2017-03-30,169.58333333333334
2017-03-31,36.833333333333336
2017-04-01,116.79166666666667
2017-04-02,276.75
2017-04-03,205.08333333333334
2017-04-04,140.33333333333334
2017-04-05,264.0833333333333
2017-04-06,56.625
2017-04-07,111.41666666666667
2017-04-08,294.625
2017-04-09,290.875
2017-04-10,280.2916666666667
2017-04-11,273.7916666666667
2017-04-12,162.70833333333334
2017-04-13,256.875
2017-04-14,270.5833333333333
2017-04-15,125.58333333333333
2017-04-16,243.20833333333334
2017-04-17,159.58333333333334
2017-04-18,306.0416666666667
2017-04-19,178.875
2017-04-20,215.45833333333334
2017-04-21,127.04166666666667
2017-04-22,85.54166666666667
2017-04-23,305.1666666666667
2017-04-24,123.08333333333333
2017-04-25,69.66666666666667
2017-04-26,126.54166666666667
2017-04-27,231.375
2017-04-28,312.0833333333333
2017-04-29,228.0
2017-04-30,170.54166666666666
2017-05-01,208.41666666666666
2017-05-02,269.2916666666667
2017-05-03,249.79166666666666
2017-05-04,283.6666666666667
2017-05-05,94.20833333333333
2017-05-06,117.83333333333333
2017-05-07,124.29166666666667
2017-05-08,274.6666666666667
2017-05-09,313.4166666666667
2017-05-10,275.875
2017-05-11,180.75
2017-05-12,195.08333333333334
2017-05-13,77.125
2017-05-14,247.04166666666666
2017-05-15,330.0416666666667
2017-05-16,324.125
2017-05-17,330.6666666666667
2017-05-18,318.8333333333333
2017-05-19,320.6666666666667
2017-05-20,111.29166666666667
2017-05-21,321.0416666666667
2017-05-22,69.5
2017-05-23,169.16666666666666
2017-05-24,226.41666666666666
2017-05-25,121.70833333333333
2017-05-26,175.29166666666666
2017-05-27,233.5
2017-05-28,264.9583333333333
2017-05-29,98.58333333333333
2017-05-30,127.29166666666667
2017-05-31,275.0416666666667
2017-06-01,327.625
2017-06-02,309.0833333333333
2017-06-03,283.3333333333333
2017-06-04,133.91666666666666
2017-06-05,131.95833333333334
2017-06-06,71.75
2017-06-07,208.70833333333334
2017-06-08,250.95833333333334
2017-06-09,322.4166666666667
2017-06-10,275.625
2017-06-11,345.75
2017-06-12,347.7916666666667
2017-06-13,339.5833333333333
2017-06-14,220.79166666666666
2017-06-15,315.4583333333333
2017-06-16,156.08333333333334
2017-06-17,118.125
2017-06-18,251.125
2017-06-19,222.16666666666666
2017-06-20,343.4583333333333
2017-06-21,308.8333333333333
2017-06-22,324.875
2017-06-23,120.5
2017-06-24,311.625
2017-06-25,268.9583333333333
2017-06-26,316.875
2017-06-27,285.125
2017-06-28,351.5416666666667
2017-06-29,313.9583333333333
2017-06-30,314.3333333333333
2017-07-01,206.04166666666666
2017-07-02,340.5833333333333
2017-07-03,327.0416666666667
2017-07-04,286.875
2017-07-05,217.16666666666666
2017-07-06,134.375
2017-07-07,191.25
2017-07-08,311.5416666666667
2017-07-09,355.7916666666667
2017-07-10,224.29166666666666
2017-07-11,230.0
2017-07-12,284.2916666666667
2017-07-13,222.66666666666666
2017-07-14,64.58333333333333
2017-07-15,252.29166666666666
2017-07-16,327.0833333333333
2017-07-17,284.125
2017-07-18,294.125
2017-07-19,292.125
2017-07-20,294.5
2017-07-21,296.875
2017-07-22,263.625
2017-07-23,226.16666666666666
2017-07-24,247.875
2017-07-25,143.75
2017-07-26,185.04166666666666
2017-07-27,156.25
2017-07-28,240.20833333333334
2017-07-29,142.0
2017-07-30,333.0833333333333
2017-07-31,314.375
2017-08-01,303.4583333333333
2017-08-02,162.16666666666666
2017-08-03,257.8333333333333
2017-08-04,307.0416666666667
2017-08-05,246.75
2017-08-06,265.7083333333333
2017-08-07,67.79166666666667
2017-08-08,227.95833333333334
2017-08-09,316.5833333333333
2017-08-10,286.875
2017-08-11,220.08333333333334
2017-08-12,163.25
2017-08-13,300.1666666666667
2017-08-14,196.29166666666666
2017-08-15,82.75
2017-08-16,269.6666666666667
2017-08-17,257.0
2017-08-18,118.875
2017-08-19,288.7916666666667
2017-08-20,294.9166666666667
2017-08-21,270.0
2017-08-22,238.54166666666666
2017-08-23,268.2083333333333
2017-08-24,289.2916666666667
2017-08-25,254.125
2017-08-26,280.7083333333333
2017-08-27,235.125
2017-08-28,243.70833333333334
2017-08-29,60.416666666666664
2017-08-30,276.0416666666667
2017-08-31,221.20833333333334
2017-09-01,263.5
2017-09-02,108.41666666666667
2017-09-03,120.75
2017-09-04,262.5
2017-09-05,250.0
2017-09-06,61.375
2017-09-07,226.66666666666666
2017-09-08,245.70833333333334
2017-09-09,241.625
2017-09-10,254.25
2017-09-11,248.29166666666666
2017-09-12,215.45833333333334
2017-09-13,139.66666666666666
2017-09-14,162.375
2017-09-15,224.375
2017-09-16,156.91666666666666
2017-09-17,140.5
2017-09-18,89.79166666666667
2017-09-19,105.20833333333333
2017-09-20,174.04166666666666
2017-09-21,218.91666666666666
2017-09-22,214.0
2017-09-23,230.08333333333334
2017-09-24,223.79166666666666
2017-09-25,217.29166666666666
2017-09-26,175.20833333333334
2017-09-27,186.375
2017-09-28,224.58333333333334
2017-09-29,183.25
2017-09-30,123.08333333333333
2017-10-01,220.79166666666666
2017-10-02,220.70833333333334
2017-10-03,216.45833333333334
2017-10-04,214.08333333333334
2017-10-05,162.91666666666666
2017-10-06,167.70833333333334
2017-10-07,158.33333333333334
2017-10-08,69.58333333333333
2017-10-09,50.708333333333336
2017-10-10,170.66666666666666
2017-10-11,75.04166666666667
2017-10-12,53.5
2017-10-13,66.66666666666667
2017-10-14,98.95833333333333
2017-10-15,64.04166666666667
2017-10-16,185.58333333333334
2017-10-17,188.70833333333334
2017-10-18,180.41666666666666
2017-10-19,184.625
2017-10-20,177.20833333333334
2017-10-21,167.75
2017-10-22,173.79166666666666
2017-10-23,99.25
2017-10-24,75.45833333333333
2017-10-25,109.95833333333333
2017-10-26,73.08333333333333
2017-10-27,163.66666666666666
2017-10-28,161.33333333333334
2017-10-29,24.791666666666668
2017-10-30,142.41666666666666
2017-10-31,148.25
2017-11-01,83.16666666666667
2017-11-02,136.58333333333334
2017-11-03,111.70833333333333
2017-11-04,126.45833333333333
2017-11-05,71.54166666666667
2017-11-06,40.583333333333336
2017-11-07,42.125
2017-11-08,125.70833333333333
2017-11-09,64.45833333333333
2017-11-10,140.25
2017-11-11,136.875
2017-11-12,114.29166666666667
2017-11-13,40.833333333333336
2017-11-14,98.0
2017-11-15,127.875
2017-11-16,99.0
2017-11-17,135.70833333333334
2017-11-18,48.625
2017-11-19,99.79166666666667
2017-11-20,125.0
2017-11-21,115.41666666666667
2017-11-22,58.041666666666664
2017-11-23,127.20833333333333
2017-11-24,120.79166666666667
2017-11-25,118.04166666666667
2017-11-26,114.33333333333333
2017-11-27,117.79166666666667
2017-11-28,113.45833333333333
2017-11-29,110.33333333333333
2017-11-30,90.75
2017-12-01,109.58333333333333
2017-12-02,92.625
2017-12-03,44.291666666666664
2017-12-04,98.04166666666667
2017-12-05,35.125
2017-12-06,86.08333333333333
2017-12-07,113.29166666666667
2017-12-08,54.25
2017-12-09,29.041666666666668
2017-12-10,110.83333333333333
2017-12-11,111.16666666666667
2017-12-12,54.291666666666664
2017-12-13,109.66666666666667
2017-12-14,106.83333333333333
2017-12-15,33.375
2017-12-16,93.33333333333333
2017-12-17,66.0
2017-12-18,87.75
2017-12-19,91.29166666666667
2017-12-20,75.29166666666667
2017-12-21,103.70833333333333
2017-12-22,32.083333333333336
2017-12-23,15.916666666666666
2017-12-24,60.0
2017-12-25,88.75
2017-12-26,97.625
2017-12-27,106.20833333333333
2017-12-28,113.25
2017-12-29,89.91666666666667
2017-12-30,54.541666666666664
2017-12-31,83.79166666666667
2018-01-01,113.625
2018-01-02,110.91666666666667
2018-01-03,104.41666666666667
2018-01-04,57.5
2018-01-05,115.875
2018-01-06,121.125
2018-01-07,117.20833333333333
2018-01-08,75.66666666666667
2018-01-09,119.66666666666667
2018-01-10,110.875
2018-01-11,72.08333333333333
2018-01-12,49.541666666666664
2018-01-13,100.54166666666667
2018-01-14,129.41666666666666
2018-01-15,58.416666666666664
2018-01-16,76.66666666666667
2018-01-17,46.0
2018-01-18,133.29166666666666
2018-01-19,113.41666666666667
2018-01-20,124.54166666666667
2018-01-21,90.75
2018-01-22,45.458333333333336
2018-01-23,61.333333333333336
2018-01-24,71.91666666666667
2018-01-25,135.70833333333334
2018-01-26,137.54166666666666
2018-01-27,115.54166666666667
2018-01-28,23.208333333333332
2018-01-29,51.708333333333336
2018-01-30,55.666666666666664
2018-01-31,143.08333333333334
2018-02-01,76.79166666666667
2018-02-02,82.08333333333333
2018-02-03,154.79166666666666
2018-02-04,36.583333333333336
2018-02-05,154.25
2018-02-06,50.125
2018-02-07,9.625
2018-02-08,164.125
2018-02-09,79.58333333333333
2018-02-10,30.083333333333332
2018-02-11,13.291666666666666
2018-02-12,70.04166666666667
2018-02-13,154.125
2018-02-14,151.54166666666666
2018-02-15,70.375
2018-02-16,32.75
2018-02-17,75.375
2018-02-18,187.79166666666666
2018-02-19,74.875
2018-02-20,115.70833333333333
2018-02-21,135.0
2018-02-22,16.208333333333332
2018-02-23,23.708333333333332
2018-02-24,45.916666666666664
2018-02-25,18.375
2018-02-26,73.08333333333333
2018-02-27,203.70833333333334
2018-02-28,188.29166666666666
2018-03-01,67.45833333333333
2018-03-02,18.416666666666668
2018-03-03,154.20833333333334
2018-03-04,157.33333333333334
2018-03-05,184.70833333333334
2018-03-06,207.16666666666666
2018-03-07,25.833333333333332
2018-03-08,191.625
2018-03-09,189.125
2018-03-10,207.70833333333334
2018-03-11,241.0
2018-03-12,174.95833333333334
2018-03-13,187.41666666666666
2018-03-14,176.45833333333334
2018-03-15,209.79166666666666
2018-03-16,175.125
2018-03-17,193.625
2018-03-18,250.29166666666666
2018-03-19,231.83333333333334
2018-03-20,29.416666666666668
2018-03-21,36.458333333333336
2018-03-22,211.29166666666666
2018-03-23,250.20833333333334
2018-03-24,262.375
2018-03-25,110.20833333333333
2018-03-26,268.25
2018-03-27,127.08333333333333
2018-03-28,81.20833333333333
2018-03-29,119.75
2018-03-30,82.83333333333333
2018-03-31,283.2083333333333
2018-04-01,138.33333333333334
2018-04-02,135.16666666666666
2018-04-03,98.79166666666667
2018-04-04,127.79166666666667
2018-04-05,246.04166666666666
2018-04-06,151.08333333333334
2018-04-07,140.41666666666666
2018-04-08,275.5416666666667
2018-04-09,227.95833333333334
2018-04-10,170.70833333333334
2018-04-11,240.91666666666666
2018-04-12,180.04166666666666
2018-04-13,239.16666666666666
2018-04-14,280.6666666666667
2018-04-15,38.375
2018-04-16,86.45833333333333
2018-04-17,106.58333333333333
2018-04-18,289.1666666666667
2018-04-19,58.0
2018-04-20,314.2083333333333
2018-04-21,284.5833333333333
2018-04-22,304.25
2018-04-23,315.9583333333333
2018-04-24,197.0
2018-04-25,60.375
2018-04-26,318.2916666666667
2018-04-27,53.333333333333336
2018-04-28,250.75
2018-04-29,165.70833333333334
2018-04-30,145.29166666666666
2018-05-01,325.4583333333333
2018-05-02,319.2083333333333
2018-05-03,304.5833333333333
2018-05-04,162.91666666666666
2018-05-05,186.125
2018-05-06,86.79166666666667
2018-05-07,264.7083333333333
2018-05-08,325.2916666666667
2018-05-09,306.5833333333333
2018-05-10,197.0
2018-05-11,315.4166666666667
2018-05-12,95.66666666666667
2018-05-13,42.791666666666664
2018-05-14,198.625
2018-05-15,293.9583333333333
2018-05-16,46.708333333333336
2018-05-17,83.04166666666667
2018-05-18,105.66666666666667
2018-05-19,46.416666666666664
2018-05-20,204.16666666666666
2018-05-21,335.5
2018-05-22,58.75
2018-05-23,272.9583333333333
2018-05-24,350.7083333333333
2018-05-25,331.7916666666667
2018-05-26,266.7083333333333
2018-05-27,47.083333333333336
2018-05-28,131.91666666666666
2018-05-29,265.4166666666667
2018-05-30,129.29166666666666
2018-05-31,81.54166666666667
2018-06-01,187.91666666666666
2018-06-02,192.83333333333334
2018-06-03,108.875
2018-06-04,270.0833333333333
2018-06-05,288.5
2018-06-06,176.33333333333334
2018-06-07,246.83333333333334
2018-06-08,280.8333333333333
2018-06-09,258.5416666666667
2018-06-10,67.20833333333333
2018-06-11,248.75
2018-06-12,361.6666666666667
2018-06-13,127.58333333333333
2018-06-14,361.7916666666667
2018-06-15,344.8333333333333
2018-06-16,355.1666666666667
2018-06-17,331.0416666666667
2018-06-18,299.7083333333333
2018-06-19,296.0
2018-06-20,251.58333333333334
2018-06-21,228.70833333333334
2018-06-22,110.375
2018-06-23,83.41666666666667
2018-06-24,262.875
2018-06-25,347.625
2018-06-26,266.75
2018-06-27,71.83333333333333
2018-06-28,290.6666666666667
2018-06-29,343.3333333333333
2018-06-30,345.875
2018-07-01,289.4166666666667
2018-07-02,341.4166666666667
2018-07-03,262.9583333333333
2018-07-04,243.875
2018-07-05,301.25
2018-07-06,123.5
2018-07-07,364.5416666666667
2018-07-08,359.0
2018-07-09,356.2083333333333
2018-07-10,349.375
2018-07-11,317.6666666666667
2018-07-12,247.04166666666666
2018-07-13,306.1666666666667
2018-07-14,324.2083333333333
2018-07-15,142.33333333333334
2018-07-16,297.7083333333333
2018-07-17,198.91666666666666
2018-07-18,323.875
2018-07-19,351.9166666666667
2018-07-20,314.2916666666667
2018-07-21,126.58333333333333
2018-07-22,196.70833333333334
2018-07-23,154.16666666666666
2018-07-24,226.125
2018-07-25,122.375
2018-07-26,262.5833333333333
2018-07-27,191.375
2018-07-28,260.125
2018-07-29,277.875
2018-07-30,131.41666666666666
2018-07-31,153.75
2018-08-01,231.29166666666666
2018-08-02,198.125
2018-08-03,176.75
2018-08-04,260.625
2018-08-05,308.25
2018-08-06,276.2916666666667
2018-08-07,263.5416666666667
2018-08-08,249.91666666666666
2018-08-09,303.75
2018-08-10,268.2083333333333
2018-08-11,135.16666666666666
2018-08-12,187.5
2018-08-13,105.75
2018-08-14,192.375
2018-08-15,283.2083333333333
2018-08-16,241.5
2018-08-17,203.91666666666666
2018-08-18,183.95833333333334
2018-08-19,50.375
2018-08-20,170.83333333333334
2018-08-21,116.08333333333333
2018-08-22,250.08333333333334
2018-08-23,293.375
2018-08-24,292.0416666666667
2018-08-25,238.70833333333334
2018-08-26,258.5833333333333
2018-08-27,247.70833333333334
2018-08-28,269.0416666666667
2018-08-29,268.375
2018-08-30,262.375
2018-08-31,42.083333333333336
2018-09-01,156.58333333333334
2018-09-02,177.0
2018-09-03,242.54166666666666
2018-09-04,252.875
2018-09-05,238.58333333333334
2018-09-06,248.66666666666666
2018-09-07,120.25
2018-09-08,59.625
2018-09-09,38.041666666666664
2018-09-10,33.125
2018-09-11,75.83333333333333
2018-09-12,74.79166666666667
2018-09-13,45.666666666666664
2018-09-14,69.33333333333333
2018-09-15,135.04166666666666
2018-09-16,239.16666666666666
2018-09-17,88.625
2018-09-18,56.75
2018-09-19,198.45833333333334
2018-09-20,89.125
2018-09-21,76.625
2018-09-22,137.79166666666666
2018-09-23,27.375
2018-09-24,118.70833333333333
2018-09-25,36.833333333333336
2018-09-26,149.875
2018-09-27,160.875
2018-09-28,81.04166666666667
2018-09-29,217.29166666666666
2018-09-30,210.5
2018-10-01,166.66666666666666
2018-10-02,132.29166666666666
2018-10-03,183.83333333333334
2018-10-04,114.79166666666667
2018-10-05,122.20833333333333
2018-10-06,34.625
2018-10-07,111.625
2018-10-08,31.708333333333332
2018-10-09,101.125
2018-10-10,158.20833333333334
2018-10-11,62.166666666666664
2018-10-12,203.75
2018-10-13,83.83333333333333
