ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2020-05-30,200.12021686683744,264.6728084762734,440.04601464368733,198.98216997869307,201.20344859877517,0.170106,0.170106,0.170106,0.7597013090504302,0.7597013090504302,0.7597013090504302,-0.010534319059848035,-0.010534319059848035,-0.010534319059848035,0.6001296281102783,0.6001296281102783,0.6001296281102783,0.0,0.0,0.0,352.15180758802984
2020-05-31,200.16842608753674,284.0186711530034,438.1466771186149,199.02256118957658,201.26129013177882,0.170106,0.170106,0.170106,0.7917185418569266,0.7917185418569266,0.7917185418569266,0.007806243580074195,0.007806243580074195,0.007806243580074195,0.6138062982768523,0.6138062982768523,0.6138062982768523,0.0,0.0,0.0,358.6454805153573
2020-06-01,200.21663530823602,279.709368696165,447.54150575123373,199.05630851042957,201.31854141485744,0.170106,0.170106,0.170106,0.8127729246068576,0.8127729246068576,0.8127729246068576,0.015199654545604135,0.015199654545604135,0.015199654545604135,0.6274672700612531,0.6274672700612531,0.6274672700612531,0.0,0.0,0.0,362.94729554265564
2020-06-02,200.2648445289353,286.0941185332843,446.35981510201873,199.09005583128248,201.3719936430995,0.170106,0.170106,0.170106,0.8278763682252306,0.8278763682252306,0.8278763682252306,0.01682898429432495,0.01682898429432495,0.01682898429432495,0.6409413839309056,0.6409413839309056,0.6409413839309056,0.0,0.0,0.0,366.0593767007407
2020-06-03,200.31305374963458,285.24331471270654,449.54784281440254,199.12376235160977,201.42544587134165,0.170106,0.170106,0.170106,0.8115521411245844,0.8115521411245844,0.8115521411245844,-0.012618373580896486,-0.012618373580896486,-0.012618373580896486,0.6540645147054809,0.6540645147054809,0.6540645147054809,0.0,0.0,0.0,362.8775414153545
2020-06-04,200.36126297033383,281.97991568305036,448.10424580289856,199.15742807141123,201.47889809958374,0.170106,0.170106,0.170106,0.836113358746235,0.836113358746235,0.836113358746235,-0.0006760900000232269,-0.0006760900000232269,-0.0006760900000232269,0.6666834487462582,0.6666834487462582,0.6666834487462582,0.0,0.0,0.0,367.8859915150973
2020-06-05,200.40947219103313,282.4200762444594,450.2830454646232,199.1904622299971,201.53098076517952,0.170106,0.170106,0.170106,0.8327592892847925,0.8327592892847925,0.8327592892847925,-0.016006099779297574,-0.016006099779297574,-0.016006099779297574,0.6786593890640898,0.6786593890640898,0.6786593890640898,0.0,0.0,0.0,367.30232181877824
2020-06-06,200.45768141173238,288.6922426508984,451.308447054174,199.2226971034497,201.58169386812892,0.170106,0.170106,0.170106,0.8494426823205056,0.8494426823205056,0.8494426823205056,-0.010534319059854316,-0.010534319059854316,-0.010534319059854316,0.6898710013803597,0.6898710013803597,0.6898710013803597,0.0,0.0,0.0,370.7349920018637
2020-06-07,200.50589063243163,296.4350257185768,462.4233961376516,199.25688769088194,201.6356806678637,0.170106,0.170106,0.170106,0.8781291712307145,0.8781291712307145,0.8781291712307145,0.007806243580103046,0.007806243580103046,0.007806243580103046,0.7002169276506114,0.7002169276506114,0.7002169276506114,0.0,0.0,0.0,376.5759622003651
2020-06-08,200.55409985313094,294.93450184235894,465.95470041280646,199.29586269704802,201.6949495771601,0.170106,0.170106,0.170106,0.894923363439694,0.894923363439694,0.894923363439694,0.015199654545638375,0.015199654545638375,0.015199654545638375,0.7096177088940556,0.7096177088940556,0.7096177088940556,0.0,0.0,0.0,380.0346494453151
2020-06-09,200.6023090738302,300.0457440617004,464.4471760970329,199.33484211960123,201.75489891596166,0.170106,0.170106,0.170106,0.9049520602301524,0.9049520602301524,0.9049520602301524,0.01682898429439021,0.01682898429439021,0.01682898429439021,0.718017075935762,0.718017075935762,0.718017075935762,0.0,0.0,0.0,382.13778195711865
2020-06-10,200.6505182945295,292.32624477324345,462.0006483517465,199.3740203410689,201.81543683652015,0.170106,0.170106,0.170106,0.882870210806184,0.882870210806184,0.882870210806184,-0.012618373580903964,-0.012618373580903964,-0.012618373580903964,0.7253825843870878,0.7253825843870878,0.7253825843870878,0.0,0.0,0.0,377.79888367959086
2020-06-11,200.69872751522877,299.94521973355387,464.28106295147427,199.41323685287836,201.87555037369623,0.170106,0.170106,0.170106,0.9011354983734281,0.9011354983734281,0.9011354983734281,-0.0006760900000035352,-0.0006760900000035352,-0.0006760900000035352,0.7317055883734316,0.7317055883734316,0.7317055883734316,0.0,0.0,0.0,381.5554753575773
2020-06-12,200.74693673592802,296.2221192586728,465.749513365025,199.4524706361291,201.93703109013742,0.170106,0.170106,0.170106,0.8911004658830894,0.8911004658830894,0.8911004658830894,-0.016006099779246177,-0.016006099779246177,-0.016006099779246177,0.7370005656623355,0.7370005656623355,0.7370005656623355,0.0,0.0,0.0,379.63262558591657
2020-06-13,200.79514595662732,309.2821901299205,461.78470339595606,199.4917044193799,201.99942414584854,0.170106,0.170106,0.170106,0.9008755053914556,0.9008755053914556,0.9008755053914556,-0.0105343190598606,-0.0105343190598606,-0.0105343190598606,0.7413038244513159,0.7413038244513159,0.7413038244513159,0.0,0.0,0.0,381.686574550455
2020-06-14,200.84335517732657,303.33519341706835,472.84168466229136,199.53093820263058,202.0621826985673,0.170106,0.170106,0.170106,0.92258388224417,0.92258388224417,0.92258388224417,0.0078062435800411506,0.0078062435800411506,0.0078062435800411506,0.7446716386641288,0.7446716386641288,0.7446716386641288,0.0,0.0,0.0,386.1381975197693
2020-06-15,200.89156439802588,295.7662189872054,469.3201291126782,199.57062658690182,202.1234961573873,0.170106,0.170106,0.170106,0.9324835282713815,0.9324835282713815,0.9324835282713815,0.015199654545630019,0.015199654545630019,0.015199654545630019,0.7471778737257515,0.7471778737257515,0.7471778737257515,0.0,0.0,0.0,388.2196391678545
2020-06-16,200.93977361872513,307.9645828659657,474.27362237595804,199.61294553621144,202.1834689667296,0.170106,0.170106,0.170106,0.9358461623308476,0.9358461623308476,0.9358461623308476,0.016828984294359563,0.016828984294359563,0.016828984294359563,0.7489111780364879,0.7489111780364879,0.7489111780364879,0.0,0.0,0.0,388.9884896194383
